benchmark,source_path,source_sha256,row_file,row_file_sha256,split_mode,seed,fold,split_file,split_file_sha256,n_rows,n_train,n_test,train_retention_after_purge,target_overlap_rate,exact_ligand_overlap_rate,scaffold_overlap_rate,exact_pair_overlap_rate,pair_scaffold_overlap_rate,family_overlap_rate,n_train_targets,n_test_targets,n_train_families,n_test_families,temporal_cutoff_year,document_source_overlap_rate,assay_source_overlap_rate,train_max_year,test_min_year
acnet,external/ACNet/ACNet/ACComponents/ACDataset/data_files/generated_datasets/MMP_AC.json,d60819be1469007c0a4cf95675d83051800403f70828634589278a361ff7a067,splits/tkde_protocol/acnet_rows.csv,b8946ad4039f5e35d580f975aceef3069f9cbfa151345b442aacbeb7e2365c87,family_scaffold_purged,4,3,splits/tkde_protocol/acnet_family_scaffold_purged_seed4_fold3.npz,efd95b24d415f8edb08129bf60099d446b434faeae5332e3bbf9ba17c01301da,123054,93463,16898,0.8804306869135988,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
acnet,external/ACNet/ACNet/ACComponents/ACDataset/data_files/generated_datasets/MMP_AC.json,d60819be1469007c0a4cf95675d83051800403f70828634589278a361ff7a067,splits/tkde_protocol/acnet_rows.csv,b8946ad4039f5e35d580f975aceef3069f9cbfa151345b442aacbeb7e2365c87,target_family,4,4,splits/tkde_protocol/acnet_target_family_seed4_fold4.npz,d718c96a9973e50b023a3cf71f552a65e67980f4479db858b1c8c871787130ca,123054,104417,18637,1.0,0.0,0.06905617856951227,0.13542952191876376,0.029511187422868488,0.09540162043247304,,,,,,,,,,
acnet,external/ACNet/ACNet/ACComponents/ACDataset/data_files/generated_datasets/MMP_AC.json,d60819be1469007c0a4cf95675d83051800403f70828634589278a361ff7a067,splits/tkde_protocol/acnet_rows.csv,b8946ad4039f5e35d580f975aceef3069f9cbfa151345b442aacbeb7e2365c87,family_scaffold_purged,4,4,splits/tkde_protocol/acnet_family_scaffold_purged_seed4_fold4.npz,af7ebc6bf748b60a94804d38b10ca7a2170bd470969bf47e9f1627c6557aa4a2,123054,95820,18637,0.9176666634743385,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,0,0,splits/tkde_protocol/moleculeace_target_family_seed0_fold0.npz,ede26c3af565468a946029739f8db5bd3db80039457300287f87ac5b5bfcc8e4,79749,58267,21482,1.0,0.0,0.0057257238618378175,0.014803090959873382,0.0034447444372032398,0.006842938273903734,0.0,26.0,4.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,0,0,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed0_fold0.npz,cc40e47c6da33d5e671e03cbb3fbc3863ad3dc13ec413ef74d4831da601be7a3,79749,57655,21482,0.9894966275936636,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,0,1,splits/tkde_protocol/moleculeace_target_family_seed0_fold1.npz,23548e5f57bea0210b94815085be1b3038c271be9fa1efb22134f2d5eb6d8876,79749,56646,23103,1.0,0.0,0.05406224299874475,0.09345106696100074,0.027052763710340648,0.06605202787516773,0.0,19.0,11.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,0,1,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed0_fold1.npz,e2f495ae3f0b253e7dce90365ce66b92211269519bc40cef6157b0d46179ed85,79749,53716,23103,0.9482752533276843,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,0,2,splits/tkde_protocol/moleculeace_target_family_seed0_fold2.npz,2ccbfff8c66b171fd7ec8cd57429eed96da942ff6512522770e8286dd6c25a36,79749,65035,14714,1.0,0.0,0.0025146119342123146,0.01868968329482126,0.0010194372706266142,0.011281772461601195,0.0,25.0,5.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,0,2,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed0_fold2.npz,11fa255dadecf91d8176f9d37ed063b4dc2a7d528c800203be2c5d5587d67a9f,79749,64383,14714,0.9899746290458984,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,0,3,splits/tkde_protocol/moleculeace_target_family_seed0_fold3.npz,3bb1a729f210a5d070f013241693eaf35ac5422a48be30d695dae2ee087f1948,79749,69397,10352,1.0,0.0,0.1662480680061824,0.22662287480680063,0.07341576506955177,0.16576506955177744,0.0,26.0,4.0,7.0,3.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,0,3,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed0_fold3.npz,0fcd50758d4f2fbe23ce8c5e8006ad5222a156b55f8433efbad1bf245e463543,79749,66646,10352,0.9603585169387726,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,7.0,3.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,0,4,splits/tkde_protocol/moleculeace_target_family_seed0_fold4.npz,52b4a629c4608896bb8014ef4bc9310a656f4874396e82995b529b99a3103582,79749,69651,10098,1.0,0.0,0.2222222222222222,0.2905525846702317,0.11220043572984749,0.23984947514359278,0.0,24.0,6.0,6.0,4.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,0,4,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed0_fold4.npz,fd7b519fa5a1f16ef13034eca81df788dfdc6d611ec94f6a668fca8182e088db,79749,66317,10098,0.9521327762702617,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,6.0,4.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,1,0,splits/tkde_protocol/moleculeace_target_family_seed1_fold0.npz,ede26c3af565468a946029739f8db5bd3db80039457300287f87ac5b5bfcc8e4,79749,58267,21482,1.0,0.0,0.0057257238618378175,0.014803090959873382,0.0034447444372032398,0.006842938273903734,0.0,26.0,4.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,1,0,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed1_fold0.npz,cc40e47c6da33d5e671e03cbb3fbc3863ad3dc13ec413ef74d4831da601be7a3,79749,57655,21482,0.9894966275936636,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,1,1,splits/tkde_protocol/moleculeace_target_family_seed1_fold1.npz,23548e5f57bea0210b94815085be1b3038c271be9fa1efb22134f2d5eb6d8876,79749,56646,23103,1.0,0.0,0.05406224299874475,0.09345106696100074,0.027052763710340648,0.06605202787516773,0.0,19.0,11.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,1,1,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed1_fold1.npz,e2f495ae3f0b253e7dce90365ce66b92211269519bc40cef6157b0d46179ed85,79749,53716,23103,0.9482752533276843,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,1,2,splits/tkde_protocol/moleculeace_target_family_seed1_fold2.npz,2ccbfff8c66b171fd7ec8cd57429eed96da942ff6512522770e8286dd6c25a36,79749,65035,14714,1.0,0.0,0.0025146119342123146,0.01868968329482126,0.0010194372706266142,0.011281772461601195,0.0,25.0,5.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,1,2,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed1_fold2.npz,11fa255dadecf91d8176f9d37ed063b4dc2a7d528c800203be2c5d5587d67a9f,79749,64383,14714,0.9899746290458984,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,1,3,splits/tkde_protocol/moleculeace_target_family_seed1_fold3.npz,3bb1a729f210a5d070f013241693eaf35ac5422a48be30d695dae2ee087f1948,79749,69397,10352,1.0,0.0,0.1662480680061824,0.22662287480680063,0.07341576506955177,0.16576506955177744,0.0,26.0,4.0,7.0,3.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,1,3,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed1_fold3.npz,0fcd50758d4f2fbe23ce8c5e8006ad5222a156b55f8433efbad1bf245e463543,79749,66646,10352,0.9603585169387726,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,7.0,3.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,1,4,splits/tkde_protocol/moleculeace_target_family_seed1_fold4.npz,52b4a629c4608896bb8014ef4bc9310a656f4874396e82995b529b99a3103582,79749,69651,10098,1.0,0.0,0.2222222222222222,0.2905525846702317,0.11220043572984749,0.23984947514359278,0.0,24.0,6.0,6.0,4.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,1,4,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed1_fold4.npz,fd7b519fa5a1f16ef13034eca81df788dfdc6d611ec94f6a668fca8182e088db,79749,66317,10098,0.9521327762702617,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,6.0,4.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,2,0,splits/tkde_protocol/moleculeace_target_family_seed2_fold0.npz,ede26c3af565468a946029739f8db5bd3db80039457300287f87ac5b5bfcc8e4,79749,58267,21482,1.0,0.0,0.0057257238618378175,0.014803090959873382,0.0034447444372032398,0.006842938273903734,0.0,26.0,4.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,2,0,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed2_fold0.npz,cc40e47c6da33d5e671e03cbb3fbc3863ad3dc13ec413ef74d4831da601be7a3,79749,57655,21482,0.9894966275936636,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,2,1,splits/tkde_protocol/moleculeace_target_family_seed2_fold1.npz,23548e5f57bea0210b94815085be1b3038c271be9fa1efb22134f2d5eb6d8876,79749,56646,23103,1.0,0.0,0.05406224299874475,0.09345106696100074,0.027052763710340648,0.06605202787516773,0.0,19.0,11.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,2,1,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed2_fold1.npz,e2f495ae3f0b253e7dce90365ce66b92211269519bc40cef6157b0d46179ed85,79749,53716,23103,0.9482752533276843,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,2,2,splits/tkde_protocol/moleculeace_target_family_seed2_fold2.npz,2ccbfff8c66b171fd7ec8cd57429eed96da942ff6512522770e8286dd6c25a36,79749,65035,14714,1.0,0.0,0.0025146119342123146,0.01868968329482126,0.0010194372706266142,0.011281772461601195,0.0,25.0,5.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,2,2,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed2_fold2.npz,11fa255dadecf91d8176f9d37ed063b4dc2a7d528c800203be2c5d5587d67a9f,79749,64383,14714,0.9899746290458984,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,2,3,splits/tkde_protocol/moleculeace_target_family_seed2_fold3.npz,3bb1a729f210a5d070f013241693eaf35ac5422a48be30d695dae2ee087f1948,79749,69397,10352,1.0,0.0,0.1662480680061824,0.22662287480680063,0.07341576506955177,0.16576506955177744,0.0,26.0,4.0,7.0,3.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,2,3,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed2_fold3.npz,0fcd50758d4f2fbe23ce8c5e8006ad5222a156b55f8433efbad1bf245e463543,79749,66646,10352,0.9603585169387726,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,7.0,3.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,2,4,splits/tkde_protocol/moleculeace_target_family_seed2_fold4.npz,52b4a629c4608896bb8014ef4bc9310a656f4874396e82995b529b99a3103582,79749,69651,10098,1.0,0.0,0.2222222222222222,0.2905525846702317,0.11220043572984749,0.23984947514359278,0.0,24.0,6.0,6.0,4.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,2,4,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed2_fold4.npz,fd7b519fa5a1f16ef13034eca81df788dfdc6d611ec94f6a668fca8182e088db,79749,66317,10098,0.9521327762702617,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,6.0,4.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,3,0,splits/tkde_protocol/moleculeace_target_family_seed3_fold0.npz,ede26c3af565468a946029739f8db5bd3db80039457300287f87ac5b5bfcc8e4,79749,58267,21482,1.0,0.0,0.0057257238618378175,0.014803090959873382,0.0034447444372032398,0.006842938273903734,0.0,26.0,4.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,3,0,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed3_fold0.npz,cc40e47c6da33d5e671e03cbb3fbc3863ad3dc13ec413ef74d4831da601be7a3,79749,57655,21482,0.9894966275936636,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,3,1,splits/tkde_protocol/moleculeace_target_family_seed3_fold1.npz,23548e5f57bea0210b94815085be1b3038c271be9fa1efb22134f2d5eb6d8876,79749,56646,23103,1.0,0.0,0.05406224299874475,0.09345106696100074,0.027052763710340648,0.06605202787516773,0.0,19.0,11.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,3,1,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed3_fold1.npz,e2f495ae3f0b253e7dce90365ce66b92211269519bc40cef6157b0d46179ed85,79749,53716,23103,0.9482752533276843,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,3,2,splits/tkde_protocol/moleculeace_target_family_seed3_fold2.npz,2ccbfff8c66b171fd7ec8cd57429eed96da942ff6512522770e8286dd6c25a36,79749,65035,14714,1.0,0.0,0.0025146119342123146,0.01868968329482126,0.0010194372706266142,0.011281772461601195,0.0,25.0,5.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,3,2,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed3_fold2.npz,11fa255dadecf91d8176f9d37ed063b4dc2a7d528c800203be2c5d5587d67a9f,79749,64383,14714,0.9899746290458984,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,3,3,splits/tkde_protocol/moleculeace_target_family_seed3_fold3.npz,3bb1a729f210a5d070f013241693eaf35ac5422a48be30d695dae2ee087f1948,79749,69397,10352,1.0,0.0,0.1662480680061824,0.22662287480680063,0.07341576506955177,0.16576506955177744,0.0,26.0,4.0,7.0,3.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,3,3,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed3_fold3.npz,0fcd50758d4f2fbe23ce8c5e8006ad5222a156b55f8433efbad1bf245e463543,79749,66646,10352,0.9603585169387726,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,7.0,3.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,3,4,splits/tkde_protocol/moleculeace_target_family_seed3_fold4.npz,52b4a629c4608896bb8014ef4bc9310a656f4874396e82995b529b99a3103582,79749,69651,10098,1.0,0.0,0.2222222222222222,0.2905525846702317,0.11220043572984749,0.23984947514359278,0.0,24.0,6.0,6.0,4.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,3,4,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed3_fold4.npz,fd7b519fa5a1f16ef13034eca81df788dfdc6d611ec94f6a668fca8182e088db,79749,66317,10098,0.9521327762702617,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,6.0,4.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,4,0,splits/tkde_protocol/moleculeace_target_family_seed4_fold0.npz,ede26c3af565468a946029739f8db5bd3db80039457300287f87ac5b5bfcc8e4,79749,58267,21482,1.0,0.0,0.0057257238618378175,0.014803090959873382,0.0034447444372032398,0.006842938273903734,0.0,26.0,4.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,4,0,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed4_fold0.npz,cc40e47c6da33d5e671e03cbb3fbc3863ad3dc13ec413ef74d4831da601be7a3,79749,57655,21482,0.9894966275936636,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,target_family,4,1,splits/tkde_protocol/moleculeace_target_family_seed4_fold1.npz,23548e5f57bea0210b94815085be1b3038c271be9fa1efb22134f2d5eb6d8876,79749,56646,23103,1.0,0.0,0.05406224299874475,0.09345106696100074,0.027052763710340648,0.06605202787516773,0.0,19.0,11.0,9.0,1.0,,,,,
moleculeace,external/MTPNet/data/MoleculeACE.csv,9f90ffe493275e53607ece20dac54522bc2d2466a722f15752080eb4e23d5e4b,splits/tkde_protocol/moleculeace_rows.csv,0decede02dc6910d3c7d21d5d8c194a7ab450965fd3c5dba85725cea8137be27,family_scaffold_purged,4,1,splits/tkde_protocol/moleculeace_family_scaffold_purged_seed4_fold1.npz,e2f495ae3f0b253e7dce90365ce66b92211269519bc40cef6157b0d46179ed85,79749,53716,23103,0.9482752533276843,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,9.0,1.0,,,,,
